"Location","Type","Status","Circuit Trace","Cord IDs","Circuit ID","Creation Date","Created By","Contact","Contact Team","Request Number","Request Stage","Proposed","Notes"
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A30B2 (PDU-1F-D03-2L3):Input Cord ~ PDU-1F-D03-2L3:B2 - D03:2L3 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/15/2018 2:29 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A30R2 (PDU-1F-B05-2L3):Input Cord ~ PDU-1F-B05-2L3:R2 - B05:2L3 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/15/2018 2:12 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A29R2:PDU-1F-A06-10L3:Input Cord ~ PDU-1F-A06-10L3:R2 - A06:10L3 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/15/2018 2:39 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A29B2:PDU-1F-D02-10L3:Input Cord ~ PDU-1F-D02-10L3:B2 - D02:10L3 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/15/2018 2:35 AM","SPGCFBW","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003871:PS2 ~ 4B06B1:Output12 - 4B06B1:Input Cord ~ PDU-B8-6L1:R1 - B8:6L1 - B8:Panel Breaker - PDU-LG5-B8:PDU Breaker - UPS BANK B:Bank Breaker","","","07/14/2018 2:55 AM","SPGOTCM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003871:PS1 ~ 4B06R1:Output12 - 4B06R1:Input Cord ~ PDU-A8-6L1:R1 - A8:6L1 - A8:Panel Breaker - PDU-LG5-A8:PDU Breaker - UPS BANK A:Bank Breaker","","","07/14/2018 2:54 AM","SPGOTCM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A27R2:Input Cord ~ PDU-1F-A06-9L2:R2 - A06:9L2 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/14/2018 12:52 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A27B2:Input Cord ~ PDU-1F-D02-9L2:B2 - D02:9L2 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/14/2018 12:45 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A25B2:Input Cord ~ PDU-1F-D02-7L3:B2 - D02:7L3 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 10:30 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A26R3:Input Cord ~ PDU-1F-A06-3L2:R3 - A06:3L2 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:19 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004054:PS3 ~ 3A26R2:Output09 - 3A26R2:Input Cord ~ PDU-1F-A06-8L3:R2 - A06:8L3 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:17 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004054:PS2 ~ 3A26R2:Output03 - 3A26R2:Input Cord ~ PDU-1F-A06-8L3:R2 - A06:8L3 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:16 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A26R2:Input Cord ~ PDU-1F-A06-8L3:R2 - A06:8L3 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:16 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004054:PS1 ~ 3A26R1:Output09 - 3A26R1:Input Cord ~ PDU-1F-A06-8L2:R1 - A06:8L2 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:14 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N003706:PS1 ~ 3A26R1:Output04 - 3A26R1:Input Cord ~ PDU-1F-A06-8L2:R1 - A06:8L2 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:13 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A26R1:Input Cord ~ PDU-1F-A06-8L2:R1 - A06:8L2 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 2:12 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A26B3:Input Cord ~ PDU-1F-D02-3L2:B3 - D02:3L2 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 2:09 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004054:PS6 ~ 3A26B2:Output09 - 3A26B2:Input Cord ~ PDU-1F-D02-8L3:B2 - D02:8L3 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 2:04 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004054:PS5 ~ 3A26B2:Output03 - 3A26B2:Input Cord ~ PDU-1F-D02-8L3:B2 - D02:8L3 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 2:04 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A26B2:Input Cord ~ PDU-1F-D02-8L3:B2 - D02:8L3 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 2:01 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004054:PS4 ~ 3A26B1:Output09 - 3A26B1:Input Cord ~ PDU-1F-D02-8L2:B1 - D02:8L2 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 1:57 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N003706:PS2 ~ 3A26B1:Output04 - 3A26B1:Input Cord ~ PDU-1F-D02-8L2:B1 - D02:8L2 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 1:55 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A26B1:Input Cord ~ PDU-1F-D02-8L2:B1 - D02:8L2 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 1:53 PM","SPGHHT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004099:PS3 ~ 3A25R3:Output09 - 3A25R3:Input Cord ~ PDU-1F-A06-8L1:R3 - A06:8L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 1:08 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004099:PS2 ~ 3A25R3:Output03 - 3A25R3:Input Cord ~ PDU-1F-A06-8L1:R3 - A06:8L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 1:07 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A25R3:Input Cord ~ PDU-1F-A06-8L1:R3 - A06:8L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 1:06 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","C7000 ENCLOSURE (3A25 U3-12):PS1 ~ 3A25R1:Output09 - 3A25R1:Input Cord ~ PDU-1F-A06-2L1:R1 - A06:2L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 12:27 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N003705:PS1 ~ 3A25R1:Output04 - 3A25R1:Input Cord ~ PDU-1F-A06-2L1:R1 - A06:2L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 12:26 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004099:PS1 ~ 3A25R1:Output03 - 3A25R1:Input Cord ~ PDU-1F-A06-2L1:R1 - A06:2L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 12:24 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A25R1:Input Cord ~ PDU-1F-A06-2L1:R1 - A06:2L1 - A06:Panel Breaker - PDU-1F-A06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 12:23 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004099:PS6 ~ 3A25B3:Output09 - 3A25B3:Input Cord ~ PDU-1F-D02-8L1:B3 - D02:8L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 12:19 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004099:PS5 ~ 3A25B3:Output03 - 3A25B3:Input Cord ~ PDU-1F-D02-8L1:B3 - D02:8L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 12:18 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A25B3:Input Cord ~ PDU-1F-D02-8L1:B3 - D02:8L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 12:02 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","C7000 ENCLOSURE (3A25 U3-12):PS2 ~ 3A25B1:Output09 - 3A25B1:Input Cord ~ PDU-1F-D02-2L1:B1 - D02:2L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 11:41 AM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004099:PS4 ~ 3A25B1:Output03 - 3A25B1:Input Cord ~ PDU-1F-D02-2L1:B1 - D02:2L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 11:39 AM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N003705:PS2 ~ 3A25B1:Output04 - 3A25B1:Input Cord ~ PDU-1F-D02-2L1:B1 - D02:2L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 11:20 AM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A25B1:Input Cord ~ PDU-1F-D02-2L1:B1 - D02:2L1 - D02:Panel Breaker - PDU-1F-D02:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 11:17 AM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A20B1:Input Cord ~ PDU-1F-D03-19-L1:B1 - D03:19L1 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 4:21 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A20R1:Input Cord ~ PDU-1F-B05-19-L1:R1 - B05:19L1 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 4:15 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A20B2:Input Cord ~ PDU-1F-D03-14-L1:B2 - D03:14L1 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 4:03 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A20R2:Input Cord ~ PDU-1F-B05-14-L1:R2 - B05:14L1 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 3:59 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004038:PS2 ~ 3A18B1:Output12 - 3A18B1:Input Cord ~ PDU-1F-D03-18-L2:B1 - D03:18L2 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 3:50 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004038:PS1 ~ 3A18R1:Output01 - 3A18R1:Input Cord ~ PDU-1F-B05-18L2:R1 - B05:18L2 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 3:45 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004037:PS2 ~ 3A17B1:Output12 - 3A17B1:Input Cord ~ PDU-1F-D03-18-L1:B1 - D03:18L1 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 3:43 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A19R2:Input Cord ~ PDU-1F-B05-13-L3:R2 - B05:13L3 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 3:42 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004037:PS1 ~ 3A17R1:Output01 - 3A17R1:Input Cord ~ PDU-1F-B05-18-L1:R1 - B05:18L1 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 3:41 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A19R1:Input Cord ~ PDU-1F-B05-18-L3:R1 - B05:18L3 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/13/2018 3:35 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A19B1:Input Cord ~ PDU-1F-D03-18-L3:B1 - D03:18L3 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 3:28 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A19B2:Input Cord ~ PDU-1F-D03-13-L3:B2 - D03:13L3 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 3:23 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A18B1:Input Cord ~ PDU-1F-D03-18-L2:B1 - D03:18L2 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 12:35 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004249:PS5 ~ 3A10B1:Output17 - 3A10B1:Input Cord ~ PDU-1F-D04-21L3:B1

1 - D04:21L3 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 12:19 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004249:PS6 ~ 3A10B1:Output18 - 3A10B1:Input Cord ~ PDU-1F-D04-21L3:B1

1 - D04:21L3 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/13/2018 12:01 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004249:PS4 ~ 3A10B1:Output03 - 3A10B1:Input Cord ~ PDU-1F-D04-21L3:B1

1 - D04:21L3 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 11:56 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A10B2:Input Cord ~ PDU-1F-D04-2L2:B2 - D04:2L2 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 11:54 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A18B2:Input Cord ~ PDU-1F-D03-13-L2:B2 - D03:13L2 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 11:42 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004249:PS3 ~ 3A10R1:Output18 - 3A10R1:Input Cord ~ PDU-1F-B06-21L3:R1 - B06:21L3 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:32 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004249:PS2 ~ 3A10R1:Output17 - 3A10R1:Input Cord ~ PDU-1F-B06-21L3:R1 - B06:21L3 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:31 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004249:PS1 ~ 3A10R1:Output03 - 3A10R1:Input Cord ~ PDU-1F-B06-21L3:R1 - B06:21L3 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:31 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A10R2:Input Cord ~ PDU-1F-B06-2L2:R2 - B06:2L2 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:22 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004252:PS6 ~ 3A09B2:Output18 - 3A09B2:Input Cord ~ PDU-1F-D04-2L1:B2 - D04:2L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 11:11 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004252:PS5 ~ 3A09B2:Output17 - 3A09B2:Input Cord ~ PDU-1F-D04-2L1:B2 - D04:2L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 11:11 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004252:PS4 ~ 3A09B2:Output03 - 3A09B2:Input Cord ~ PDU-1F-D04-2L1:B2 - D04:2L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 11:09 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004252:PS3 ~ 3A09R2:Output18 - 3A09R2:Input Cord ~ PDU-1F-B06-2L1:R2 - B06:2L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:06 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004252:PS2 ~ 3A09R2:Output17 - 3A09R2:Input Cord ~ PDU-1F-B06-2L1:R2 - B06:2L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:05 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004252:PS1 ~ 3A09R2:Output03 - 3A09R2:Input Cord ~ PDU-1F-B06-2L1:R2 - B06:2L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 11:04 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004225:PS6 ~ 3A09B1:Output18 - 3A09B1:Input Cord ~ PDU-1F-D04-21L2:B1 - D04:21L2 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 10:47 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004225:PS5 ~ 3A09B1:Output17 - 3A09B1:Input Cord ~ PDU-1F-D04-21L2:B1 - D04:21L2 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 10:46 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004225:PS4 ~ 3A09B1:Output03 - 3A09B1:Input Cord ~ PDU-1F-D04-21L2:B1 - D04:21L2 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 10:46 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004225:PS3 ~ 3A09R1:Output18 - 3A09R1:Input Cord ~ PDU-1F-B06-21L2:R1 - B06:21L2 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 10:44 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004225:PS2 ~ 3A09R1:Output17 - 3A09R1:Input Cord ~ PDU-1F-B06-21L2:R1 - B06:21L2 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 10:43 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004225:PS1 ~ 3A09R1:Output03 - 3A09R1:Input Cord ~ PDU-1F-B06-21L2:R1 - B06:21L2 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 10:42 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A17B1:Input Cord ~ PDU-1F-D03-18-L1:B1 - D03:18L1 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 10:39 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A17R2:Input Cord ~ PDU-1F-B05-13-L1:R2 - B05:13L1 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 10:35 PM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A18R1:Input Cord ~ PDU-1F-B05-18L2:R1 - B05:18L2 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 8:17 PM","SPGEHYL","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A17R1:Input Cord ~ PDU-1F-B05-18-L1:R1 - B05:18L1 - B05:Panel Breaker - PDU-1F-B05:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 8:54 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A11B2:Input Cord ~ PDU-1F-D04-2L3:B2 - D04:2L3 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 8:10 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A11R2:Input Cord ~ PDU-1F-B06-2L3:R2 - B06:2L3 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 8:06 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A09R2:Input Cord ~ PDU-1F-B06-2L1:R2 - B06:2L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/12/2018 5:12 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A09B2:Input Cord ~ PDU-1F-D04-2L1:B2 - D04:2L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/12/2018 5:06 AM","SPGCFBW","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004217:PS6 ~ 3A11B1:Output18 - 3A11B1:Input Cord ~ PDU-1F-D04-22L1:B1 - D04:22L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/11/2018 9:10 AM","SPGWDT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004217:PS5 ~ 3A11B1:Output17 - 3A11B1:Input Cord ~ PDU-1F-D04-22L1:B1 - D04:22L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/11/2018 9:09 AM","SPGWDT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004217:PS4 ~ 3A11B1:Output03 - 3A11B1:Input Cord ~ PDU-1F-D04-22L1:B1 - D04:22L1 - D04:Panel Breaker - PDU-1F-D04:PDU Breaker - UPS BANK B:Bank Breaker","","","07/11/2018 9:09 AM","SPGWDT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004217:PS1 ~ 3A11R1:Output03 - 3A11R1:Input Cord ~ PDU-1F-B06-22L1:R1 - B06:22L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/11/2018 9:09 AM","SPGWDT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004217:PS3 ~ 3A11R1:Output18 - 3A11R1:Input Cord ~ PDU-1F-B06-22L1:R1 - B06:22L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/11/2018 9:08 AM","SPGWDT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004217:PS2 ~ 3A11R1:Output17 - 3A11R1:Input Cord ~ PDU-1F-B06-22L1:R1 - B06:22L1 - B06:Panel Breaker - PDU-1F-B06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/11/2018 9:07 AM","SPGWDT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3A17B2:Input Cord ~ PDU-1F-D03-13-L1:B2 - D03:13L1 - D03:Panel Breaker - PDU-1F-D03:PDU Breaker - UPS BANK B:Bank Breaker","","","07/11/2018 6:02 AM","SPGTSAT","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003988:PS2 ~ 3B61R1:Output11 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","07/09/2018 8:13 AM","SPGTSAT","","","","","",""
